QSB Real Pinning Search (seq+lt) [GPU 0]
  GPU: NVIDIA GeForce RTX 4090 (128 SMs)
  Isomorphic recovery coordinates: xR'=+1
  GTable built on GPU in 0.74s (153175181 points, 9349 MiB total, spot check passed)
  Full suffix: 75 bytes, seq@0, lt@67
  Mode: REAL
  X3 h*h correction cut: off
  Host publication gate: on; C31 approx: off
  L2 persistence: 50 MiB pinned (max 50 MiB, window 128 MiB) ok
  Slot pipeline: 2 in-flight batches, own stream/state/hit buffers per slot
  Pipeline checkpoints: 512 MiB state + 0 MiB tree + 4 MiB roots + 2.01 MiB root tree

  === Search: lt=[500000256,500000513) (257), seq=[0x80000002+], GPU 0 (global 0 of 1) ===
QSB_TRACE seq=2147483650 lt=500000512 ri=0 hash=5fdd56f7f017131026c68a126e207c901a48999a14d162ac1737bddc54a9a074
QSB_TRACE seq=2147483650 lt=500000320 ri=0 hash=e557013c3e09a02f0484ac1f1a8d5ac70abd8a7260724eb5679ebb13844acb28
QSB_TRACE seq=2147483650 lt=500000321 ri=0 hash=7b66c58f242d8b6619cabb2145e918f3f08e995f01ddb67acac2a76ca0bae8ce
QSB_TRACE seq=2147483650 lt=500000322 ri=0 hash=69b8dec9c029a5546fd9fd921bbd0b11a3f2c0936e1ee90e709cd820ffa6fecd
QSB_TRACE seq=2147483650 lt=500000323 ri=0 hash=a53838e4de759fa65e51924510c470ef6cdbce33b4a2e0f7313a17a3b4f5de47
QSB_TRACE seq=2147483650 lt=500000324 ri=0 hash=e829c01ba7105fa775180c19c7ffac0a877e391bb649acb48edd5e69b30bda7a
QSB_TRACE seq=2147483650 lt=500000325 ri=0 hash=9517b83c3328b5c723d788b68583407bd9809e5db2bf4ee1e3386beffc31fb10
QSB_TRACE seq=2147483650 lt=500000326 ri=0 hash=c00edc5c269cf650c73e5e3a569a70d72c315ca255ae5abe592e7aacdba4d55c
QSB_TRACE seq=2147483650 lt=500000327 ri=0 hash=d28c8b40a4b4ba855c9a676947b8403c6e20a3c697493d2f3456540166a0c1d8
QSB_TRACE seq=2147483650 lt=500000328 ri=0 hash=67b4e191e391e73ccf22dccf62f396953c6da6a88f2ba695dcb631d950d02c53
QSB_TRACE seq=2147483650 lt=500000329 ri=0 hash=7b39651b7c722e821ae8f8a84c585b66a4e5cbeb6b698e2a2bb7e823916201a7
QSB_TRACE seq=2147483650 lt=500000330 ri=0 hash=2ba939a5b97f7259000f70248d5a57b233dd77d929495a0a89b75ed7be933ebc
QSB_TRACE seq=2147483650 lt=500000331 ri=0 hash=1e43345865d53a04b921c1ba268e2ccefa73e6c2b2961e4ee2fac204c26ef865
QSB_TRACE seq=2147483650 lt=500000332 ri=0 hash=d9838a4e038ab64daacd266fab5c1e394e03feb74932fc3a36eadeded028a1bd
QSB_TRACE seq=2147483650 lt=500000333 ri=0 hash=87fbf67f88db33c36569dd974169b01d64cadec0445b8b720bec637944fc9984
QSB_TRACE seq=2147483650 lt=500000334 ri=0 hash=9e2f6ad0e3919c01c74ae900eb83dab76569453521206f2162e817604112f5ea
QSB_TRACE seq=2147483650 lt=500000335 ri=0 hash=1ea424fd52cd8e37f7743416aad776aa23deb3e7cea97b49c4d22424b11aeab8
QSB_TRACE seq=2147483650 lt=500000336 ri=0 hash=126d06aef20924b6b63e3b382f84fd5f708dbce758343a9515d60c29f3925873
QSB_TRACE seq=2147483650 lt=500000337 ri=0 hash=fd98ec107d0ce9063d1c3bbd0595c1362df4b14468a364bcd7d7e184b75b48fe
QSB_TRACE seq=2147483650 lt=500000338 ri=0 hash=6b68ba24cbd163d1b80559b6441e13d0fcdaf8cedc75af5d1dde8091281df968
QSB_TRACE seq=2147483650 lt=500000339 ri=0 hash=330e20852b1f8f8b2093273d0a7b10ec93187406eb15202c7c74413675d5e9a0
QSB_TRACE seq=2147483650 lt=500000340 ri=0 hash=d613927a0f47802cd63471af95b9b6175c7b5fb31c99219404bc24ddea1e83a8
QSB_TRACE seq=2147483650 lt=500000341 ri=0 hash=b3069bec83a1815604b127f0cfe9687155c69b1c7368924351339087b48af4b5
QSB_TRACE seq=2147483650 lt=500000342 ri=0 hash=26ca8c921538118a25b39b9687f2bb289807be923ae723b459edae1aac57f553
QSB_TRACE seq=2147483650 lt=500000343 ri=0 hash=c59c8ffb70e6dd528fb17d1298dd7d92717c7b269dbd14cf711bb661a31cc25f
QSB_TRACE seq=2147483650 lt=500000344 ri=0 hash=decd767cace9fab57e4f0b7d4e3208c7ff55cfe3650b9ba423d801042ef76f0c
QSB_TRACE seq=2147483650 lt=500000345 ri=0 hash=0f60cc16f87300a8f9af24ce3a8acc694ac5eab2c3fb055cf1e21dc7dabdf448
